ID,Title,Rating,tags
2825,Make-String-a-Subsequence-Using-Cyclic-Increments,1414,Two Pointers;String
3462,Maximum-Sum-With-at-Most-K-Elements,1416,Array;Greedy;Sorting;Heap (Priority Queue);Matrix
2294,Partition-Array-Such-That-Maximum-Difference-Is-K,1416,Array;Greedy;Sorting
1652,Defuse-the-Bomb,1416,Array;Sliding Window
2139,Minimum-Moves-to-Reach-Target-Score,1417,Math;Greedy
1052,Grumpy-Bookstore-Owner,1418,Array;Sliding Window
1962,Remove-Stones-to-Minimize-the-Total,1418,Array;Greedy;Heap (Priority Queue)
1656,Design-an-Ordered-Stream,1418,Array;Hash Table;Design;Data Stream
2374,Node-With-Highest-Edge-Score,1418,Hash Table;Graph
3275,K-th-Nearest-Obstacle-Queries,1419,
2760,Longest-Even-Odd-Subarray-With-Threshold,1420,Array;Sliding Window
1033,Moving-Stones-Until-Consecutive,1421,Math;Brainteaser
1360,Number-of-Days-Between-Two-Dates,1421,Math;String
2326,Spiral-Matrix-IV,1421,Array;Linked List;Matrix;Simulation
1630,Arithmetic-Subarrays,1421,Array;Hash Table;Sorting
2606,Find-the-Substring-With-Maximum-Cost,1422,Array;Hash Table;String;Dynamic Programming
2938,Separate-Black-and-White-Balls,1422,Two Pointers;String;Greedy
1493,Longest-Subarray-of-1's-After-Deleting-One-Element,1423,Array;Dynamic Programming;Sliding Window
3039,Apply-Operations-to-Make-String-Empty,1423,Array;Hash Table;Sorting;Counting
791,Custom-Sort-String,1423,Hash Table;String;Sorting
883,Projection-Area-of-3D-Shapes,1425,Array;Math;Geometry;Matrix
840,Magic-Squares-In-Grid,1425,Array;Hash Table;Math;Matrix
1003,Check-If-Word-Is-Valid-After-Substitutions,1426,String;Stack
1432,Max-Difference-You-Can-Get-From-Changing-an-Integer,1426,Math;Greedy
1315,Sum-of-Nodes-with-Even-Valued-Grandparent,1426,
2437,Number-of-Valid-Clock-Times,1426,String;Enumeration
1887,Reduction-Operations-to-Make-the-Array-Elements-Equal,1427,Array;Sorting
1669,Merge-In-Between-Linked-Lists,1428,Linked List
1845,Seat-Reservation-Manager,1428,Design;Heap (Priority Queue)
817,Linked-List-Components,1428,Array;Hash Table;Linked List
2711,Difference-of-Number-of-Distinct-Values-on-Diagonals,1428,Array;Hash Table;Matrix
988,Smallest-String-Starting-From-Leaf,1429,String;Backtracking;Tree;Depth-First Search;Binary Tree
1357,Apply-Discount-Every-n-Orders,1429,Array;Hash Table;Design
2957,Remove-Adjacent-Almost-Equal-Characters,1429,
2924,Find-Champion-II,1430,Graph
1636,Sort-Array-by-Increasing-Frequency,1430,Array;Hash Table;Sorting
2415,Reverse-Odd-Levels-of-Binary-Tree,1431,Tree;Depth-First Search;Breadth-First Search;Binary Tree
1170,Compare-Strings-by-Frequency-of-the-Smallest-Character,1431,Array;Hash Table;String;Binary Search;Sorting
1785,Minimum-Elements-to-Add-to-Form-a-Given-Sum,1432,Array;Greedy
3192,Minimum-Operations-to-Make-Binary-Array-Elements-Equal-to-One-II,1432,Array;Dynamic Programming;Greedy
994,Rotting-Oranges,1432,Array;Breadth-First Search;Matrix
967,Numbers-With-Same-Consecutive-Differences,1432,Backtracking;Breadth-First Search
1535,Find-the-Winner-of-an-Array-Game,1433,Array;Simulation
2600,K-Items-With-the-Maximum-Sum,1434,Math;Greedy
2559,Count-Vowel-Strings-in-Ranges,1435,Array;String;Prefix Sum
1025,Divisor-Game,1435,Math;Dynamic Programming;Brainteaser;Game Theory
3523,Make-Array-Non-decreasing,1435,
2001,Number-of-Pairs-of-Interchangeable-Rectangles,1435,Array;Hash Table;Math;Counting;Number Theory
1433,Check-If-a-String-Can-Break-Another-String,1436,String;Greedy;Sorting
1701,Average-Waiting-Time,1436,Array;Simulation
845,Longest-Mountain-in-Array,1436,Array;Two Pointers;Dynamic Programming;Enumeration
1609,Even-Odd-Tree,1438,Tree;Breadth-First Search;Binary Tree
1375,Number-of-Times-Binary-String-Is-Prefix-Aligned,1438,
3556,Sum-of-Largest-Prime-Substrings,1439,Hash Table;Math;String;Sorting;Number Theory
1261,Find-Elements-in-a-Contaminated-Binary-Tree,1439,Hash Table;Tree;Depth-First Search;Breadth-First Search;Design;Binary Tree
1094,Car-Pooling,1441,Array;Sorting;Heap (Priority Queue);Simulation;Prefix Sum
836,Rectangle-Overlap,1442,Math;Geometry
763,Partition-Labels,1443,Hash Table;Two Pointers;String;Greedy
3411,Maximum-Subarray-With-Equal-Products,1443,Array;Math;Sliding Window;Enumeration;Number Theory
1560,Most-Visited-Sector-in-a-Circular-Track,1443,Array;Simulation
942,DI-String-Match,1444,Array;Two Pointers;String;Greedy
2526,Find-Consecutive-Integers-from-a-Data-Stream,1444,Hash Table;Design;Queue;Counting;Data Stream
1465,Maximum-Area-of-a-Piece-of-Cake-After-Horizontal-and-Vertical-Cuts,1444,Array;Greedy;Sorting
2028,Find-Missing-Observations,1444,Array;Math;Simulation
3223,Minimum-Length-of-String-After-Operations,1445,Hash Table;String;Counting
2295,Replace-Elements-in-an-Array,1445,Array;Hash Table;Simulation
1946,Largest-Number-After-Mutating-Substring,1445,Array;String;Greedy
1026,Maximum-Difference-Between-Node-and-Ancestor,1446,Tree;Depth-First Search;Binary Tree
2099,Find-Subsequence-of-Length-K-With-the-Largest-Sum,1447,Array;Hash Table;Sorting;Heap (Priority Queue)
945,Minimum-Increment-to-Make-Array-Unique,1448,Array;Greedy;Sorting;Counting
2596,Check-Knight-Tour-Configuration,1448,Array;Depth-First Search;Breadth-First Search;Matrix;Simulation
3301,Maximize-the-Total-Height-of-Unique-Towers,1448,Array;Greedy;Sorting
2511,Maximum-Enemy-Forts-That-Can-Be-Captured,1450,Array;Two Pointers
831,Masking-Personal-Information,1450,String
2961,Double-Modular-Exponentiation,1450,Array;Math;Simulation
2947,Count-Beautiful-Substrings-I,1450,Hash Table;Math;String;Enumeration;Number Theory;Prefix Sum
3200,Maximum-Height-of-a-Triangle,1451,Array;Enumeration
3227,Vowels-Game-in-a-String,1451,Math;String;Brainteaser;Game Theory
781,Rabbits-in-Forest,1453,Array;Hash Table;Math;Greedy
1472,Design-Browser-History,1453,Array;Linked List;Stack;Design;Doubly-Linked List;Data Stream
1846,Maximum-Element-After-Decreasing-and-Rearranging,1454,Array;Greedy;Sorting
3325,Count-Substrings-With-K-Frequency-Characters-I,1454,
2487,Remove-Nodes-From-Linked-List,1454,Linked List;Stack;Recursion;Monotonic Stack
2094,Finding-3-Digit-Even-Numbers,1454,
2391,Minimum-Amount-of-Time-to-Collect-Garbage,1455,Array;String;Prefix Sum
3318,Find-X-Sum-of-All-K-Long-Subarrays-I,1457,
2062,Count-Vowel-Substrings-of-a-String,1458,Hash Table;String
2452,Words-Within-Two-Edits-of-Dictionary,1459,Array;String;Trie
1310,XOR-Queries-of-a-Subarray,1459,Array;Bit Manipulation;Prefix Sum
3147,Taking-Maximum-Energy-From-the-Mystic-Dungeon,1460,Array;Prefix Sum
1663,Smallest-String-With-A-Given-Numeric-Value,1460,String;Greedy
1910,Remove-All-Occurrences-of-a-Substring,1460,String;Stack;Simulation
833,Find-And-Replace-in-String,1460,Array;Hash Table;String;Sorting
1909,Remove-One-Element-to-Make-the-Array-Strictly-Increasing,1461,Array
946,Validate-Stack-Sequences,1461,Array;Stack;Simulation
1022,Sum-of-Root-To-Leaf-Binary-Numbers,1462,Tree;Depth-First Search;Binary Tree
1396,Design-Underground-System,1464,Hash Table;String;Design
1361,Validate-Binary-Tree-Nodes,1464,Tree;Depth-First Search;Breadth-First Search;Union Find;Graph;Binary Tree
1414,Find-the-Minimum-Number-of-Fibonacci-Numbers-Whose-Sum-Is-K,1465,Math;Greedy
2038,Remove-Colored-Pieces-if-Both-Neighbors-are-the-Same-Color,1467,Math;String;Greedy;Game Theory
2012,Sum-of-Beauty-in-the-Array,1467,Array
2900,Longest-Unequal-Adjacent-Groups-Subsequence-I,1468,Array;String;Dynamic Programming;Greedy
1093,Statistics-from-a-Large-Sample,1471,Array;Math;Probability and Statistics
2047,Number-of-Valid-Words-in-a-Sentence,1471,String
3407,Substring-Matching-Pattern,1472,String;String Matching
2265,Count-Nodes-Equal-to-Average-of-Subtree,1472,Tree;Depth-First Search;Binary Tree
897,Increasing-Order-Search-Tree,1473,Stack;Tree;Depth-First Search;Binary Search Tree;Binary Tree
1352,Product-of-the-Last-K-Numbers,1473,Array;Math;Design;Data Stream;Prefix Sum
1328,Break-a-Palindrome,1473,String;Greedy
984,String-Without-AAA-or-BBB,1474,String;Greedy
2300,Successful-Pairs-of-Spells-and-Potions,1476,Array;Two Pointers;Binary Search;Sorting
2368,Reachable-Nodes-With-Restrictions,1476,Array;Hash Table;Tree;Depth-First Search;Breadth-First Search;Union Find;Graph
951,Flip-Equivalent-Binary-Trees,1477,Tree;Depth-First Search;Binary Tree
2645,Minimum-Additions-to-Make-Valid-String,1477,String;Dynamic Programming;Stack;Greedy
1390,Four-Divisors,1478,Array;Math
2909,Minimum-Sum-of-Mountain-Triplets-II,1478,Array
1166,Design-File-System,1479,Hash Table;String;Design;Trie
1545,Find-Kth-Bit-in-Nth-Binary-String,1479,String;Recursion;Simulation
2914,Minimum-Number-of-Changes-to-Make-Binary-String-Beautiful,1479,String
2501,Longest-Square-Streak-in-an-Array,1479,Array;Hash Table;Binary Search;Dynamic Programming;Sorting
1087,Brace-Expansion,1480,String;Backtracking;Breadth-First Search
3006,Find-Beautiful-Indices-in-the-Given-Array-I,1480,Two Pointers;String;Binary Search;Rolling Hash;String Matching;Hash Function
2380,Time-Needed-to-Rearrange-a-Binary-String,1481,String;Dynamic Programming;Simulation
1167,Minimum-Cost-to-Connect-Sticks,1481,Array;Greedy;Heap (Priority Queue)
1807,Evaluate-the-Bracket-Pairs-of-a-String,1481,Array;Hash Table;String
2904,Shortest-and-Lexicographically-Smallest-Beautiful-String,1483,String;Sliding Window
3169,Count-Days-Without-Meetings,1483,Array;Sorting
3259,Maximum-Energy-Boost-From-Two-Drinks,1483,Array;Dynamic Programming
1314,Matrix-Block-Sum,1483,Array;Matrix;Prefix Sum
2789,Largest-Element-in-an-Array-after-Merge-Operations,1484,Array;Greedy
1418,Display-Table-of-Food-Orders-in-a-Restaurant,1485,Array;Hash Table;String;Sorting;Ordered Set
1190,Reverse-Substrings-Between-Each-Pair-of-Parentheses,1485,String;Stack
2840,Check-if-Strings-Can-be-Made-Equal-With-Operations-II,1486,Hash Table;String;Sorting
1566,Detect-Pattern-of-Length-M-Repeated-K-or-More-Times,1486,Array;Enumeration
1637,Widest-Vertical-Area-Between-Two-Points-Containing-No-Points,1486,Array;Sorting
1753,Maximum-Score-From-Removing-Stones,1487,Math;Greedy;Heap (Priority Queue)
3175,Find-The-First-Player-to-win-K-Games-in-a-Row,1488,Array;Simulation
1175,Prime-Arrangements,1489,Math
2658,Maximum-Number-of-Fish-in-a-Grid,1489,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix
1296,Divide-Array-in-Sets-of-K-Consecutive-Numbers,1490,Array;Hash Table;Greedy;Sorting
1759,Count-Number-of-Homogenous-Substrings,1490,Math;String
3137,Minimum-Number-of-Operations-to-Make-Word-K-Periodic,1491,
1806,Minimum-Number-of-Operations-to-Reinitialize-a-Permutation,1491,Array;Math;Simulation
2483,Minimum-Penalty-for-a-Shop,1494,String;Prefix Sum
949,Largest-Time-for-Given-Digits,1495,Array;String;Backtracking;Enumeration
2419,Longest-Subarray-With-Maximum-Bitwise-AND,1495,Array;Bit Manipulation;Brainteaser
1685,Sum-of-Absolute-Differences-in-a-Sorted-Array,1495,Array;Math;Prefix Sum
2191,Sort-the-Jumbled-Numbers,1496,Array;Sorting
2285,Maximum-Total-Importance-of-Roads,1496,Greedy;Graph;Sorting;Heap (Priority Queue)
3011,Find-if-Array-Can-Be-Sorted,1496,Array;Bit Manipulation;Sorting
1208,Get-Equal-Substrings-Within-Budget,1496,String;Binary Search;Sliding Window;Prefix Sum
998,Maximum-Binary-Tree-II,1497,Tree;Binary Tree
1904,The-Number-of-Full-Rounds-You-Have-Played,1498,Math;String
3070,Count-Submatrices-with-Top-Left-Element-and-Sum-Less-Than-k,1498,
1968,Array-With-Elements-Not-Equal-to-Average-of-Neighbors,1499,Array;Greedy;Sorting
2507,Smallest-Value-After-Replacing-With-Sum-of-Prime-Factors,1499,Math;Simulation;Number Theory
1525,Number-of-Good-Ways-to-Split-a-String,1499,Hash Table;String;Dynamic Programming;Bit Manipulation
915,Partition-Array-into-Disjoint-Intervals,1500,Array
3096,Minimum-Levels-to-Gain-More-Points,1500,Array;Prefix Sum
1090,Largest-Values-From-Labels,1501,Array;Hash Table;Greedy;Sorting;Counting
1750,Minimum-Length-of-String-After-Deleting-Similar-Ends,1501,Two Pointers;String
2730,Find-the-Longest-Semi-Repetitive-Substring,1501,
2708,Maximum-Strength-of-a-Group,1502,Array;Dynamic Programming;Backtracking;Greedy;Bit Manipulation;Sorting;Enumeration
2358,Maximum-Number-of-Groups-Entering-a-Competition,1502,Array;Math;Binary Search;Greedy
2661,First-Completely-Painted-Row-or-Column,1502,Array;Hash Table;Matrix
3424,Minimum-Cost-to-Make-Arrays-Identical,1502,Array;Greedy;Sorting
1461,Check-If-a-String-Contains-All-Binary-Codes-of-Size-K,1504,Hash Table;String;Bit Manipulation;Rolling Hash;Hash Function
2104,Sum-of-Subarray-Ranges,1504,Array;Stack;Monotonic Stack
869,Reordered-Power-of-2,1504,Hash Table;Math;Sorting;Counting;Enumeration
2761,Prime-Pairs-With-Target-Sum,1504,Array;Math;Enumeration;Number Theory
2981,Find-Longest-Special-Substring-That-Occurs-Thrice-I,1505,Hash Table;String;Binary Search;Sliding Window;Counting
1780,Check-if-Number-is-a-Sum-of-Powers-of-Three,1505,Math
1253,Reconstruct-a-2-Row-Binary-Matrix,1505,
3551,Minimum-Swaps-to-Sort-by-Digit-Sum,1506,Array;Hash Table;Sorting
1387,Sort-Integers-by-The-Power-Value,1506,Dynamic Programming;Memoization;Sorting
2105,Watering-Plants-II,1507,Array;Two Pointers;Simulation
892,Surface-Area-of-3D-Shapes,1507,Array;Math;Geometry;Matrix
1496,Path-Crossing,1508,Hash Table;String
1151,Minimum-Swaps-to-Group-All-1's-Together,1508,Array;Sliding Window
3233,Find-the-Count-of-Numbers-Which-Are-Not-Special,1509,Array;Math;Number Theory
1647,Minimum-Deletions-to-Make-Character-Frequencies-Unique,1509,Hash Table;String;Greedy;Sorting
2216,Minimum-Deletions-to-Make-Array-Beautiful,1509,Array;Stack;Greedy
2671,Frequency-Tracker,1509,Hash Table;Design
1110,Delete-Nodes-And-Return-Forest,1511,Array;Hash Table;Tree;Depth-First Search;Binary Tree
1557,Minimum-Number-of-Vertices-to-Reach-All-Nodes,1512,Graph
3365,Rearrange-K-Substrings-to-Form-Target-String,1513,Hash Table;String;Sorting
1855,Maximum-Distance-Between-a-Pair-of-Values,1514,Array;Two Pointers;Binary Search
2849,Determine-if-a-Cell-Is-Reachable-at-a-Given-Time,1515,Math
3106,Lexicographically-Smallest-String-After-Operations-With-Constraint,1515,String;Greedy
904,Fruit-Into-Baskets,1516,Array;Hash Table;Sliding Window
775,Global-and-Local-Inversions,1516,Array;Math
3160,Find-the-Number-of-Distinct-Colors-Among-the-Balls,1517,Array;Hash Table;Simulation
2683,Neighboring-Bitwise-XOR,1517,Array;Bit Manipulation
3531,Count-Covered-Buildings,1518,Array;Hash Table;Sorting
3334,Find-the-Maximum-Factor-Score-of-Array,1518,Array;Math;Number Theory
1641,Count-Sorted-Vowel-Strings,1519,Math;Dynamic Programming;Combinatorics
2865,Beautiful-Towers-I,1519,Array;Stack;Monotonic Stack
2971,Find-Polygon-With-the-Largest-Perimeter,1521,Array;Greedy;Sorting;Prefix Sum
1041,Robot-Bounded-In-Circle,1521,Math;String;Simulation
1763,Longest-Nice-Substring,1521,Hash Table;String;Divide and Conquer;Bit Manipulation;Sliding Window
3091,Apply-Operations-to-Make-Sum-of-Array-Greater-Than-or-Equal-to-k,1521,Math;Greedy;Enumeration
1615,Maximal-Network-Rank,1521,Graph
3152,Special-Array-II,1523,Array;Binary Search;Prefix Sum
1829,Maximum-XOR-for-Each-Query,1523,Array;Bit Manipulation;Prefix Sum
3484,Design-Spreadsheet,1523,Array;Hash Table;String;Design;Matrix
1640,Check-Array-Formation-Through-Concatenation,1524,Array;Hash Table
1442,Count-Triplets-That-Can-Form-Two-Arrays-of-Equal-XOR,1524,Array;Hash Table;Math;Bit Manipulation;Prefix Sum
2997,Minimum-Number-of-Operations-to-Make-Array-XOR-Equal-to-K,1524,Array;Bit Manipulation
1272,Remove-Interval,1524,Array
2201,Count-Artifacts-That-Can-Be-Extracted,1525,Array;Hash Table;Simulation
2918,Minimum-Equal-Sum-of-Two-Arrays-After-Replacing-Zeros,1526,Array;Greedy
1921,Eliminate-Maximum-Number-of-Monsters,1527,Array;Greedy;Sorting
1695,Maximum-Erasure-Value,1528,Array;Hash Table;Sliding Window
881,Boats-to-Save-People,1529,Array;Two Pointers;Greedy;Sorting
1726,Tuple-with-Same-Product,1530,Array;Hash Table;Counting
1657,Determine-if-Two-Strings-Are-Close,1530,Hash Table;String;Sorting;Counting
1400,Construct-K-Palindrome-Strings,1530,Hash Table;String;Greedy;Counting
2591,Distribute-Money-to-Maximum-Children,1530,Math;Greedy
900,RLE-Iterator,1532,Array;Design;Counting;Iterator
2429,Minimize-XOR,1532,Greedy;Bit Manipulation
1930,Unique-Length-3-Palindromic-Subsequences,1533,
2770,Maximum-Number-of-Jumps-to-Reach-the-Last-Index,1533,Array;Dynamic Programming
3016,Minimum-Number-of-Pushes-to-Type-Word-II,1533,Hash Table;String;Greedy;Sorting;Counting
1362,Closest-Divisors,1533,Math
1797,Design-Authentication-Manager,1534,Hash Table;Linked List;Design;Doubly-Linked List
865,Smallest-Subtree-with-all-the-Deepest-Nodes,1534,Hash Table;Tree;Depth-First Search;Breadth-First Search;Binary Tree
2958,Length-of-Longest-Subarray-With-at-Most-K-Frequency,1535,Array;Hash Table;Sliding Window
2933,High-Access-Employees,1536,
1861,Rotating-the-Box,1536,Array;Two Pointers;Matrix
1023,Camelcase-Matching,1537,Array;Two Pointers;String;Trie;String Matching
2178,Maximum-Split-of-Positive-Even-Integers,1538,Math;Backtracking;Greedy
1992,Find-All-Groups-of-Farmland,1539,Array;Depth-First Search;Breadth-First Search;Matrix
2349,Design-a-Number-Container-System,1540,Hash Table;Design;Heap (Priority Queue);Ordered Set
1382,Balance-a-Binary-Search-Tree,1540,Divide and Conquer;Greedy;Tree;Depth-First Search;Binary Search Tree;Binary Tree
3128,Right-Triangles,1540,Array;Hash Table;Math;Combinatorics;Counting
1229,Meeting-Scheduler,1541,Array;Two Pointers;Sorting
1007,Minimum-Domino-Rotations-For-Equal-Row,1541,Array;Greedy
2575,Find-the-Divisibility-Array-of-a-String,1541,Array;Math;String
3537,Fill-a-Special-Grid,1541,Array;Divide and Conquer;Matrix
1209,Remove-All-Adjacent-Duplicates-in-String-II,1541,String;Stack
1749,Maximum-Absolute-Sum-of-Any-Subarray,1541,Array;Dynamic Programming
986,Interval-List-Intersections,1541,Array;Two Pointers;Line Sweep
1283,Find-the-Smallest-Divisor-Given-a-Threshold,1541,Array;Binary Search
812,Largest-Triangle-Area,1542,Array;Math;Geometry
2811,Check-if-it-is-Possible-to-Split-Array,1543,Array;Dynamic Programming;Greedy
794,Valid-Tic-Tac-Toe-State,1544,
1233,Remove-Sub-Folders-from-the-Filesystem,1544,
1104,Path-In-Zigzag-Labelled-Binary-Tree,1544,Math;Tree;Binary Tree
3468,Find-the-Number-of-Copy-Arrays,1544,Array;Math
2841,Maximum-Sum-of-Almost-Unique-Subarray,1545,Array;Hash Table;Sliding Window
758,Bold-Words-in-String,1547,Array;Hash Table;String;Trie;String Matching
954,Array-of-Doubled-Pairs,1547,Array;Hash Table;Greedy;Sorting
1599,Maximum-Profit-of-Operating-a-Centennial-Wheel,1548,Array;Simulation
3503,Longest-Palindrome-After-Substring-Concatenation-I,1548,Two Pointers;String;Dynamic Programming;Enumeration
2456,Most-Popular-Video-Creator,1548,Array;Hash Table;String;Sorting;Heap (Priority Queue)
1329,Sort-the-Matrix-Diagonally,1548,Array;Sorting;Matrix
2527,Find-Xor-Beauty-of-Array,1549,
2780,Minimum-Index-of-a-Valid-Split,1549,Array;Hash Table;Sorting
2208,Minimum-Operations-to-Halve-Array-Sum,1550,Array;Greedy;Heap (Priority Queue)
2207,Maximize-Number-of-Subsequences-in-a-String,1550,String;Greedy;Prefix Sum
2461,Maximum-Sum-of-Distinct-Subarrays-With-Length-K,1552,Array;Hash Table;Sliding Window
3361,Shift-Distance-Between-Two-Strings,1553,Array;String;Prefix Sum
2131,Longest-Palindrome-by-Concatenating-Two-Letter-Words,1556,Array;Hash Table;String;Greedy;Counting
2007,Find-Original-Array-From-Doubled-Array,1557,Array;Hash Table;Greedy;Sorting
1243,Array-Transformation,1558,Array;Simulation
1101,The-Earliest-Moment-When-Everyone-Become-Friends,1558,Array;Union Find;Sorting
1181,Before-and-After-Puzzle,1558,Array;Hash Table;String;Sorting
1144,Decrease-Elements-To-Make-Array-Zigzag,1558,Array;Greedy
2310,Sum-of-Numbers-With-Units-Digit-K,1558,Math;Dynamic Programming;Greedy;Enumeration
2470,Number-of-Subarrays-With-LCM-Equal-to-K,1559,Array;Math;Number Theory
1376,Time-Needed-to-Inform-All-Employees,1561,Tree;Depth-First Search;Breadth-First Search
1256,Encode-Number,1561,Math;String;Bit Manipulation
2409,Count-Days-Spent-Together,1562,Math;String
856,Score-of-Parentheses,1562,String;Stack
1452,People-Whose-List-of-Favorite-Companies-Is-Not-a-Subset-of-Another-List,1562,Array;Hash Table;String
1008,Construct-Binary-Search-Tree-from-Preorder-Traversal,1562,Array;Stack;Tree;Binary Search Tree;Monotonic Stack;Binary Tree
2970,Count-the-Number-of-Incremovable-Subarrays-I,1563,Array;Two Pointers;Binary Search;Enumeration
3305,Count-of-Substrings-Containing-Every-Vowel-and-K-Consonants-I,1563,Hash Table;String;Sliding Window
800,Similar-RGB-Color,1563,Math;String;Enumeration
3493,Properties-Graph,1565,Array;Hash Table;Depth-First Search;Breadth-First Search;Union Find;Graph
846,Hand-of-Straights,1565,Array;Hash Table;Greedy;Sorting
3249,Count-the-Number-of-Good-Nodes,1565,Tree;Depth-First Search
769,Max-Chunks-To-Make-Sorted,1566,Array;Stack;Greedy;Sorting;Monotonic Stack
2044,Count-Number-of-Maximum-Bitwise-OR-Subsets,1567,
3243,Shortest-Distance-After-Road-Addition-Queries-I,1567,Array;Breadth-First Search;Graph
2592,Maximize-Greatness-of-an-Array,1569,Array;Two Pointers;Greedy;Sorting
1109,Corporate-Flight-Bookings,1569,Array;Prefix Sum
1019,Next-Greater-Node-In-Linked-List,1570,Array;Linked List;Stack;Monotonic Stack
779,K-th-Symbol-in-Grammar,1571,
3393,Count-Paths-With-the-Given-XOR-Value,1573,Array;Dynamic Programming;Bit Manipulation;Matrix
931,Minimum-Falling-Path-Sum,1573,Array;Dynamic Programming;Matrix
1268,Search-Suggestions-System,1573,Array;String;Binary Search;Trie;Sorting;Heap (Priority Queue)
1423,Maximum-Points-You-Can-Obtain-from-Cards,1573,Array;Sliding Window;Prefix Sum
1578,Minimum-Deletion-Cost-to-Avoid-Repeating-Letters,1574,
981,Time-Based-Key-Value-Store,1574,
1415,The-k-th-Lexicographical-String-of-All-Happy-Strings-of-Length-n,1575,
2288,Apply-Discount-to-Prices,1577,String
3412,Find-Mirror-Score-of-a-String,1578,Hash Table;String;Stack;Simulation
1034,Coloring-A-Border,1578,Array;Depth-First Search;Breadth-First Search;Matrix
1743,Restore-the-Array-From-Adjacent-Pairs,1579,Array;Hash Table;Depth-First Search
3528,Unit-Conversion-I,1579,Depth-First Search;Breadth-First Search;Graph
1839,Longest-Substring-Of-All-Vowels-in-Order,1580,String;Sliding Window
2765,Longest-Alternating-Subarray,1580,Array;Enumeration
3021,Alice-and-Bob-Playing-Flower-Game,1581,Math
2211,Count-Collisions-on-a-Road,1581,String;Stack;Simulation
2874,Maximum-Value-of-an-Ordered-Triplet-II,1583,Array
2536,Increment-Submatrices-by-One,1583,Array;Matrix;Prefix Sum
1030,Matrix-Cells-in-Distance-Order,1585,Array;Math;Geometry;Sorting;Matrix
1764,Form-Array-by-Concatenating-Subarrays-of-Another-Array,1588,Array;Two Pointers;Greedy;String Matching
2844,Minimum-Operations-to-Make-a-Special-Number,1588,Math;String;Greedy;Enumeration
1813,Sentence-Similarity-III,1588,Array;Two Pointers;String
877,Stone-Game,1590,Array;Math;Dynamic Programming;Game Theory
893,Groups-of-Special-Equivalent-Strings,1590,
1664,Ways-to-Make-a-Fair-Array,1590,Array;Prefix Sum
1573,Number-of-Ways-to-Split-a-String,1590,Math;String
969,Pancake-Sorting,1590,Array;Two Pointers;Greedy;Sorting
3207,Maximum-Points-After-Enemy-Battles,1591,Array;Greedy
3355,Zero-Array-Transformation-I,1591,Array;Prefix Sum
1286,Iterator-for-Combination,1591,String;Backtracking;Design;Iterator
930,Binary-Subarrays-With-Sum,1591,Array;Hash Table;Sliding Window;Prefix Sum
3228,Maximum-Number-of-Operations-to-Move-Ones-to-the-End,1593,String;Greedy;Counting
